artikel_id;udbud_id;url;udd6;Titel;Educational_Category;displaydocclass;kaldenavn;hovedinst;hovedinsttx;instkommune;instkommunetx;instregion;instregiontx;afbrud_statusaar;afbrud_n;afbrud;afbrud_aggr;timetal_statusaar;timetal_OfSupervision;timetal_WithFewStudents;timetal_WithManyStudents;branche_statusaar;branche_n;branchepct1;branchepct2;branchepct3;branchepct4;branchepctprivat1;branchepctprivat2;branchepctprivat3;branchepctprivat4;branchetxt1;branchetxt2;branchetxt3;branchetxt4;offt_privat;ledighed_nyudd_statusaar;ledighed_nyudd_n;ledighed_nyudd;ledighed_nyudd_aggr;maanedloen_nyudd_statusaar;maanedloen_nyudd_n;maanedloen_nyudd;maanedloenp25_nyudd;maanedloenp75_nyudd;maanedloen_nyudd_aggr;ledighed_10aar_statusaar;ledighed_10aar_n;ledighed_10aar;ledighed_10aar_aggr;maanedloen_10aar_statusaar;maanedloen_10aar_n;maanedloen_10aar;maanedloenp25_10aar;maanedloenp75_10aar;maanedloen_10aar_aggr;studbesvarelser_antal;studbesvarelser_pct;fagligmiljo_statusaar;fagligmiljo_n;fagligmiljo_ntotal;fagligmiljo_likert;fagligtmotivation_statusaar;fagligtmotivation_n;fagligtmotivation_ntotal;fagligtmotivation_likert;medstuderende_n;medstuderende_ntotal;medstuderende_likert;medstuderende_statusaar;socialtmiljo_statusaar;socialtmiljo_n;socialtmiljo_ntotal;socialtmiljo_likert;socialtmotivation_statusaar;socialtmotivation_n;socialtmotivation_ntotal;socialtmotivation_likert;tidsforbrug_p50;tidsforbrug_undv_pct;tidsforbrug_n;tidsforbrug_arbejde;tidsforbrug_arbejde_n;tidsforbrug_studjob_pct;udb_undervisning_statusaar;udbytte_undervisning_n;udbytte_undervisning_ntotal;udbytte_undervisning_likert;uddaktivitet_opgaver_pct;uddaktivitet_praktik_pct;uddaktivitet_statusaar;uddaktivitet_udlandsophold_pct;uddaktivitet_undervisning_pct;und_engagerede_statusaar;undervisere_engagerede_n;undervisere_engagerede_ntotal;undervisere_engagerede_likert;und_feedback_statusaar;undervisere_feedback_n;undervisere_feedback_ntotal;undervisere_feedback_likert;und_hjaelp_statusaar;undervisere_hjaelp_n;undervisere_hjaelp_ntotal;undervisere_hjaelp_likert;und_kontakt_statusaar;undervisere_kontakt_n;undervisere_kontakt_ntotal;undervisere_kontakt_likert;undervisningsform_statusaar;undervisningsform_n;undervisningsform_p1;undervisningsform_p2;undervisningsform_p3;undervisningsform_p4;undervisningsform_p5;ensom_statusaar;ensom_n;ensom_ntotal;ensom_likert;ensom_altid;ensom_ofte;ensom_nogle;ensom_sjaeldent;ensom_aldrig;stress_daglig_statusaar;stress_daglig_n;stress_daglig_ntotal;stress_daglig_likert;stress_daglig_altid;stress_daglig_ofte;stress_daglig_nogle;stress_daglig_sjaeldent;stress_daglig_aldrig;tilpas_statusaar;tilpas_n;tilpas_ntotal;tilpas_likert;dimbesvarelser_antal;dimbesvarelser_pct;foerstejob_statusaar;foerstejob_n;foerstejob1pct;foerstejob1tx;foerstejob2pct;foerstejob2tx;foerstejob3pct;foerstejob3tx;foerstejob4pct;foerstejob4tx;arbejdsform_statusaar;arbejdsform_n;arbejdsform_fastedagtimer_pct;arbejdsform_faste_aften_nat_pct;arbejdsform_fleksible_pct;arbejdsform_skiftende_pct;arbejdsform_tilretteselv_pct;arbejdsform_andet_pct;arbejdsform_andet_pct2;arbejdstid_statusaar;arbejdstid_n;arbejdstid_timer;jobskabende_statusaar;jobskabende_n;jobskabende_p1;jobskabende_p2;jobskabende_p3;jobskabende_p4;jobskabende_p5;kompetencerudd_statusaar;kompetencerudd_n;kompetencerudd_p1;kompetencerudd_p2;kompetencerudd_p3;kompetencerudd_p4;kompetencerudd_p5;rel_over_udd_job_statusaar;relevans_overens_udd_job_n;relevans_overens_udd_job_ntotal;relevans_overens_udd_job_likert;ruster_til_job_statusaar;ruster_til_job_n;ruster_til_job_ntotal;ruster_til_job_likert;udlandet_statusaar;udlandet_n;udlandet_dk25_pct;udlandet_dk_pct;udlandet_udlandet_pct;hyppigsteid1;hyppigsteid2;hyppigsteid3;hyppigstepct1;hyppigstepct2;hyppigstepct3;hyppigstetx1;hyppigstetx2;hyppigstetx3;hyppigste_statusaar;hyppigste_n;ivaerksaetteri_statusaar;ivaerksaetteri_n;ivaerksaetteri
udb2-markedsfoeringsoekonom;851470;www.ug.dk/uddannelser/erhvervsakademiuddannelser/handelsogoekonomiskeuddannelser/markedsfoeringsoekonom;512,300,529,600,529,000;Markedsføringsøkonom;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;851454;Professionshøjskolen University College Nordjylland;787;Thisted;1081;Nordjylland;201910-202209;25;12;;E2021/F2022;45;270;3;201911-202111;117;28;15;12;45;100;100;0;85;Handel;Industri;Offentlig administration, forsvar og politi;Øvrige brancher;81;201904-202212;24;13;;201901-202112;10;18.4;4.3;22.6;;Ingen data;;;;Ingen data;;;;;;13;87;202110-202112;13;13;4,15;202110-202112;13;13;4;13;13;3,46;202110-202112;202110-202112;13;13;4,23;202110-202112;13;13;3,77;39;65;12;;;;202110-202112;13;13;4,15;12,5;12,5;E2021/F2022;0;75;202110-202112;13;13;4,54;202110-202112;13;13;4,08;202110-202112;12;13;4,17;202110-202112;13;13;4,31;202110-202112;13;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Faglig vejledning fra din underviser;202110-202112;13;13;3,85;0;0;38;38;23;202110-202112;12;13;3,83;0;0;42;33;25;202110-202112;13;13;4,15;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-markedsfoeringsoekonom;851468;www.ug.dk/uddannelser/erhvervsakademiuddannelser/handelsogoekonomiskeuddannelser/markedsfoeringsoekonom;512,300,529,600,529,000;Markedsføringsøkonom;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;851454;Professionshøjskolen University College Nordjylland;851;Aalborg;1081;Nordjylland;201910-202209;500;16;;E2021/F2022;45;270;3;201911-202111;731;37;10;7;45;100;100;100;67;Handel;Industri;Videnservice;Øvrige brancher;85;201904-202212;374;10;;201901-202112;45;24.5;21.6;27.4;;201904-202212;75;2;;201901-202112;18;30.55;26.9;34.9;;170;52;202110-202112;169;170;4,12;202110-202112;169;170;4,03;169;170;3,41;202110-202112;202110-202112;169;170;4,25;202110-202112;168;170;4,14;39;63;167;12;119;93;202110-202112;170;170;3,85;12,5;12,5;E2021/F2022;0;75;202110-202112;170;170;4,22;202110-202112;169;170;3,8;202110-202112;169;170;3,89;202110-202112;170;170;4,15;202110-202112;170;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;202110-202112;169;170;3,94;2;7;21;36;35;202110-202112;166;170;3,63;5;14;25;26;30;202110-202112;169;170;4,04;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-markedsfoeringsoekonom;999999;www.ug.dk/uddannelser/erhvervsakademiuddannelser/handelsogoekonomiskeuddannelser/markedsfoeringsoekonom;512,300,529,600,529,000;Markedsføringsøkonom;Erhvervsakademiuddannelser;Erhvervsakademiuddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;7290;18;;E2021/F2022;29;273;0;201911-202111;13516;35;9;8;48;100;98;99;79;Handel;Information og kommunikation;Videnservice;Øvrige brancher;90;201904-202212;5114;9;;201901-202112;962;23.5;18.1;28;;Ingen data;;;;Ingen data;;;;;;1867;41;202110-202112;1849;1867;4,04;202110-202112;1840;1867;3,91;1841;1867;3,53;202110-202112;202110-202112;1847;1867;4,03;202110-202112;1836;1867;3,89;36;65;1835;14;1336;94;202110-202112;1846;1867;3,88;12,49;12,49;E2021/F2022;0;75,02;202110-202112;1743;1754;4,22;202110-202112;1726;1754;3,62;202110-202112;1722;1754;3,81;202110-202112;1837;1867;4,08;202110-202112;1867;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);E-læring (eksempelvis fjernundervisning);202110-202112;1852;1867;3,84;2;10;25;30;34;202110-202112;1825;1867;3,72;3;13;25;27;32;202110-202112;1855;1867;3,93;256;13;202110-202112;256;37;Jeg søgte og blev ansat efter et stillingsopslag;19;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;13;Jeg fik job gennem mit netværk;12;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;202110-202112;256;47;2;33;4;14;0;6;202110-202112;256;38;202110-202112;256;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;De kompetencer, jeg fik fra uddannelsen;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Studiejob;Jeg har den uddannelse, som er en forudsætning for jobbet;202110-202112;238;Forretningsforståelse;Min evne til at arbejde struktureret og overholde deadlines;Evnen til at samarbejde;Menneskelige kompetencer;Analytiske kompetencer;202110-202112;250;256;3,31;202110-202112;253;256;3,36;202110-202112;256;3;85;12;;;;;;;;;;Ingen data;;Ingen data;;
udb2-maskinmester;101408;www.ug.dk/uddannelser/professionsbacheloruddannelser/tekniskeogteknologiskeudd/maritimeuddannelser/maskinmester;408,200,408,300,518,000,000,000,000,000,000,000;Maskinmester;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;101408;Maskinmesterskolen København;173;Lyngby-Taarbæk;1084;Hovedstaden;201910-202209;754;19;;E2021/F2022;23;407;0;201911-202111;6180;23;23;9;45;67;99;100;54;Videnservice;Industri;Handel;Øvrige brancher;72;201904-202212;498;4;;201901-202112;307;40.2;35.9;44.3;;201904-202212;145;0;;201901-202112;81;52.1;44.9;60.2;;343;43;202110-202112;340;343;3,89;202110-202112;336;343;3,81;339;343;3,75;202110-202112;202110-202112;339;343;3,9;202110-202112;335;343;3,83;43;65;336;10;160;82;202110-202112;338;343;3,8;6,67;16,67;E2021/F2022;0;76,67;202110-202112;340;343;4,06;202110-202112;340;343;3,4;202110-202112;336;343;3,64;202110-202112;335;343;3,6;202110-202112;343;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202110-202112;339;343;4,05;1;4;20;37;38;202110-202112;335;343;3,7;3;11;28;29;29;202110-202112;342;343;3,85;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-maskinmester;281664;www.ug.dk/uddannelser/professionsbacheloruddannelser/tekniskeogteknologiskeudd/maritimeuddannelser/maskinmester;408,200,408,300,518,000,000,000,000,000,000,000;Maskinmester;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;101408;Maskinmesterskolen København;970;Uoplyst/ukendt;?;Uoplyst/ukendt;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;Ingen data;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-maskinmester;280938;www.ug.dk/uddannelser/professionsbacheloruddannelser/tekniskeogteknologiskeudd/maritimeuddannelser/maskinmester;408,200,408,300,518,000,000,000,000,000,000,000;Maskinmester;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;280938;MARTEC - Maritime and Polytechnic University College;813;Frederikshavn;1081;Nordjylland;201910-202209;433;9;;E2021/F2022;15;537;0;201911-202111;3560;39;13;11;37;100;85;76;74;Industri;Transport;Videnservice;Øvrige brancher;86;201904-202212;249;4;;201901-202112;165;37.7;32.6;43.4;;201904-202212;83;1;;201901-202112;55;48;42.1;56.4;;228;43;202110-202112;226;228;4,16;202110-202112;225;228;4,1;225;228;3,95;202110-202112;202110-202112;226;228;4,08;202110-202112;223;228;3,99;41;73;221;8;84;71;202110-202112;226;228;4;6,67;16,67;E2021/F2022;0;76,67;202110-202112;227;228;4,25;202110-202112;222;228;3,79;202110-202112;221;228;3,82;202110-202112;225;228;3,92;202110-202112;228;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202110-202112;226;228;4,12;2;4;19;30;45;202110-202112;222;228;3,87;1;12;23;27;37;202110-202112;226;228;4,08;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-maskinmester;479412;www.ug.dk/uddannelser/professionsbacheloruddannelser/tekniskeogteknologiskeudd/maritimeuddannelser/maskinmester;408,200,408,300,518,000,000,000,000,000,000,000;Maskinmester;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;479412;Svendborg International Maritime Academy, SIMAC;479;Svendborg;1083;Syddanmark;201910-202209;504;14;;E2021/F2022;57;148;296;201911-202111;3863;26;25;13;36;95;100;72;69;Transport;Industri;Videnservice;Øvrige brancher;84;201904-202212;310;4;;201901-202112;180;34.05;26.9;39.05;;201904-202212;44;2;;201901-202112;27;46.7;41.4;57.8;;266;46;202110-202112;262;266;4;202110-202112;260;266;3,86;263;266;3,79;202110-202112;202110-202112;262;266;4,16;202110-202112;256;266;3,87;39;66;264;10;118;83;202110-202112;262;266;3,85;6,67;16,67;E2021/F2022;0;76,67;202110-202112;264;266;4,14;202110-202112;257;266;3,6;202110-202112;259;266;3,75;202110-202112;257;266;3,9;202110-202112;266;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Øvelsestimer (herunder værksteds- og laboratoriearbejde);Projektarbejde (både individuelt og i grupper);202110-202112;261;266;4,08;0;5;20;36;39;202110-202112;258;266;3,99;2;9;21;23;45;202110-202112;265;266;4,01;60;31;202110-202112;60;37;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;35;Jeg søgte og blev ansat efter et stillingsopslag;8;Jeg fik job gennem mit netværk;7;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;202110-202112;60;30;0;28;30;10;2;12;202110-202112;60;46;202110-202112;60;Jeg har den uddannelse, som er en forudsætning for jobbet;De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Andet;202110-202112;58;Tekniske kompetencer;Analytiske kompetencer;Praktiske færdigheder;Tilegnelse af ny viden;Omsætte teori til praksis;202110-202112;60;60;3,72;202110-202112;60;60;3,83;202110-202112;60;23;55;22;;;;;;;;;;Ingen data;;;;
udb2-maskinmester;280702;www.ug.dk/uddannelser/professionsbacheloruddannelser/tekniskeogteknologiskeudd/maritimeuddannelser/maskinmester;408,200,408,300,518,000,000,000,000,000,000,000;Maskinmester;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;607403;Fredericia Maskinmesterskole;561;Esbjerg;1083;Syddanmark;201910-202209;213;16;;E2021/F2022;16;360;0;201911-202111;390;37;15;12;36;100;95;56;94;Industri;Videnservice;Energiforsyning;Øvrige brancher;92;201904-202212;142;3;;201901-202112;96;40.45;34.9;45.9;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;6,67;16,67;E2021/F2022;0;76,67;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-maskinmester;280701;www.ug.dk/uddannelser/professionsbacheloruddannelser/tekniskeogteknologiskeudd/maritimeuddannelser/maskinmester;408,200,408,300,518,000,000,000,000,000,000,000;Maskinmester;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;607403;Fredericia Maskinmesterskole;607;Fredericia;1083;Syddanmark;201910-202209;275;11;;E2021/F2022;16;360;0;201911-202111;3867;36;12;11;41;100;87;37;83;Industri;Videnservice;Energiforsyning;Øvrige brancher;84;201904-202212;253;4;;201901-202112;163;38.2;34.3;42.1;;201904-202212;89;1;;201901-202112;66;51.3;46.6;55.4;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;6,67;16,67;E2021/F2022;0;76,67;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-maskinmester;281555;www.ug.dk/uddannelser/professionsbacheloruddannelser/tekniskeogteknologiskeudd/maritimeuddannelser/maskinmester;408,200,408,300,518,000,000,000,000,000,000,000;Maskinmester;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;751405;Aarhus Maskinmesterskole;751;Aarhus;1082;Midtjylland;201910-202209;812;11;;E2021/F2022;11;275;10;201911-202111;7459;40;15;9;36;100;92;100;68;Industri;Videnservice;Handel;Øvrige brancher;87;201904-202212;589;6;;201901-202112;362;37.35;33.2;42.6;;201904-202212;232;1;;201901-202112;173;48.7;44;56;;605;65;202110-202112;602;605;4,13;202110-202112;598;605;4,12;601;605;3,95;202110-202112;202110-202112;601;605;4,06;202110-202112;596;605;4,02;43;71;594;8;286;87;202110-202112;600;605;3,87;6,67;16,67;E2021/F2022;0;76,67;202110-202112;600;605;4,09;202110-202112;598;605;3,62;202110-202112;592;605;3,81;202110-202112;601;605;3,92;202110-202112;605;Gruppearbejde (læsegruppe, studiegruppe);Klasseundervisning (holdundervisning);Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202110-202112;597;605;4,18;1;3;18;36;43;202110-202112;590;605;3,97;1;9;22;27;41;202110-202112;603;605;4,06;89;23;202110-202112;89;45;Jeg søgte og blev ansat efter et stillingsopslag;19;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;11;Jeg fik job gennem mit netværk;8;Andet;202110-202112;89;19;0;44;17;19;1;18;202110-202112;89;43;202110-202112;89;De kompetencer, jeg fik fra uddannelsen;Jeg har den uddannelse, som er en forudsætning for jobbet;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Andet;202110-202112;86;Tekniske kompetencer;Tilegnelse af ny viden;Praktiske færdigheder;Analytiske kompetencer;Min evne til at arbejde struktureret og overholde deadlines;202110-202112;88;89;3,67;202110-202112;87;89;3,9;202110-202112;89;13;79;8;;;;;;;;;;Ingen data;;;;
udb2-maskinmester;281556;www.ug.dk/uddannelser/professionsbacheloruddannelser/tekniskeogteknologiskeudd/maritimeuddannelser/maskinmester;408,200,408,300,518,000,000,000,000,000,000,000;Maskinmester;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;751405;Aarhus Maskinmesterskole;791;Viborg;1082;Midtjylland;201910-202209;21;14;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;11;79;202110-202112;11;11;4;202110-202112;11;11;4,09;11;11;3,64;202110-202112;202110-202112;11;11;4,36;202110-202112;11;11;4,09;35;85;11;;;;202110-202112;11;11;4,18;;;Ingen data;;;202110-202112;11;11;4,09;202110-202112;10;11;3,7;202110-202112;11;11;3,64;202110-202112;11;11;4;202110-202112;11;Øvelsestimer (herunder værksteds- og laboratoriearbejde);Klasseundervisning (holdundervisning);Faglig vejledning fra din underviser;Selvstudie (forberedelse, læsning, hjemmeopgaver);Praktik (herunder klinik eller projektorienteret forløb hos en offentlig eller p;202110-202112;11;11;4,64;0;0;0;36;64;202110-202112;11;11;4,09;9;0;18;18;55;202110-202112;11;11;4,18;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-maskinmester;999999;www.ug.dk/uddannelser/professionsbacheloruddannelser/tekniskeogteknologiskeudd/maritimeuddannelser/maskinmester;408,200,408,300,518,000,000,000,000,000,000,000;Maskinmester;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;3012;14;;E2021/F2022;23;348;51;201911-202111;25319;33;16;12;40;100;78;90;68;Industri;Videnservice;Transport;Øvrige brancher;82;201904-202212;2041;5;;201901-202112;1273;38;33.2;43.3;;201904-202212;593;1;;201901-202112;402;49.4;44;56.5;;1569;47;202110-202112;1557;1569;4,05;202110-202112;1546;1569;3,99;1553;1569;3,87;202110-202112;202110-202112;1555;1569;4,04;202110-202112;1536;1569;3,94;42;69;1540;9;712;82;202110-202112;1552;1569;3,87;6,67;16,67;E2021/F2022;0;76,67;202110-202112;1557;1569;4,12;202110-202112;1541;1569;3,59;202110-202112;1531;1569;3,75;202110-202112;1544;1569;3,84;202110-202112;1569;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202110-202112;1550;1569;4,12;1;3;19;35;42;202110-202112;1528;1569;3,88;2;10;23;27;38;202110-202112;1563;1569;4;334;24;202110-202112;334;44;Jeg søgte og blev ansat efter et stillingsopslag;25;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;11;Jeg fik job gennem mit netværk;5;Jeg søgte uopfordret;202110-202112;334;22;1;33;19;22;2;23;202110-202112;334;44;202110-202112;334;Jeg har den uddannelse, som er en forudsætning for jobbet;De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Andet;202110-202112;324;Tekniske kompetencer;Tilegnelse af ny viden;Omsætte teori til praksis;Praktiske færdigheder;Analytiske kompetencer;202110-202112;332;334;3,74;202110-202112;330;334;3,93;202110-202112;334;18;72;10;;;;;;;;;;Ingen data;;;;
udb2-medieproduktionledelse;101465;www.ug.dk/uddannelser/professionsbacheloruddannelser/sprogogformidlingsuddannelser/medieproduktion-og-ledelse;548600;Medieproduktion og ledelse;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;751468;Danmarks Medie- og Journalisthøjskole;101;København;1084;Hovedstaden;201910-202209;148;5;;E2021/F2022;9;2;186;201911-202111;1321;31;24;13;32;88;100;100;85;Information og kommunikation;Videnservice;Handel;Øvrige brancher;91;201904-202212;145;11;;201901-202112;76;28.1;23.3;31.75;;201904-202212;81;6;;201901-202112;43;43;29.7;53.2;;94;67;202110-202112;94;94;3,93;202110-202112;93;94;3,98;93;94;3,94;202110-202112;202110-202112;91;94;3,95;202110-202112;91;94;3,95;36,5;57;92;15;85;88;202110-202112;92;94;3,87;8,33;16,67;E2021/F2022;0;75;202110-202112;94;94;4,12;202110-202112;92;94;3,58;202110-202112;93;94;3,57;202110-202112;91;94;4,38;202110-202112;94;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Faglig vejledning fra din underviser;202110-202112;94;94;3,63;0;15;31;31;23;202110-202112;93;94;3,96;2;4;24;35;34;202110-202112;94;94;4,03;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb2-medieproduktionledelse;999999;www.ug.dk/uddannelser/professionsbacheloruddannelser/sprogogformidlingsuddannelser/medieproduktion-og-ledelse;548600;Medieproduktion og ledelse;Professionsbacheloruddannelser;Professionsbacheloruddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;148;5;;E2021/F2022;9;2;186;201911-202111;1321;31;24;13;32;88;100;100;85;Information og kommunikation;Videnservice;Handel;Øvrige brancher;91;201904-202212;145;11;;201901-202112;76;28.1;23.3;31.75;;201904-202212;81;6;;201901-202112;43;43;29.7;53.2;;94;67;202110-202112;94;94;3,93;202110-202112;93;94;3,98;93;94;3,94;202110-202112;202110-202112;91;94;3,95;202110-202112;91;94;3,95;36,5;57;92;15;85;88;202110-202112;92;94;3,87;8,33;16,67;E2021/F2022;0;75;202110-202112;94;94;4,12;202110-202112;92;94;3,58;202110-202112;93;94;3,57;202110-202112;91;94;4,38;202110-202112;94;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Faglig vejledning fra din underviser;202110-202112;94;94;3,63;0;15;31;31;23;202110-202112;93;94;3,96;2;4;24;35;34;202110-202112;94;94;4,03;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
